model	embed_type	lemma	form_1	form_1_freq	form_2	form_2_freq	msps	semantic_label	semantic_def	chisq_eq	p_eq	p_cat	cond_type	k2_sil	k2_var_1	k2_var_2	k2_var_mean	form_sil	form_var_1	form_var_2	form_var_mean	all_var
kanishka_GlossBERT	delta	wake	woke	45.0	woken	33.0	ppt	52(2a)	"To awake. To wake up. ""They woke early."""	1.84615384615385	0.1742	0.0	no_cond	0.43936335446305197	1.8422846762298275	2.091251743308808	1.9667682097693178	0.43936335446305197	1.8422846762298275	2.091251743308808	1.9667682097693178	3.8199181479594566
kanishka_GlossBERT	delta	wake	woke	8.0	woken	21.0	ppt	52(3a)	Intransitive 4c.	5.82758620689655	0.0158	0.0045	prob	0.4929335810182997	1.2753256581598804	1.4102716401914575	1.342798649175669	0.4929335810182997	1.4102716401914575	1.2753256581598804	1.342798649175669	2.9719258481200144
kanishka_GlossBERT	delta	wake	woke	42.0	woken	33.0	ppt	52(5a)	"To rouse from or as if from sleep. To awake. To wake up. ""Something woke her in the middle of the night."""	1.08	0.2987	0.0	no_cond	0.43754390816738503	1.7468698198412895	1.8814095819554335	1.8141397008983615	0.43754390816738503	1.7468698198412895	1.8814095819554335	1.8141397008983615	3.752638845719335
kanishka_GlossBERT	delta	wear	wore	27.0	worn	39.0	ppt	53(5a)	"To bear or have on the person. ""wore a coat"""	2.18181818181818	0.1396	0.0	no_cond	0.2274963323127901	3.2519636577950357	5.661964829696156	4.456964243745596	0.2274963323127901	3.2519636577950357	5.661964829696156	4.456964243745596	6.079431775017142
kanishka_GlossBERT	delta	weave	weaved	8.0	woven	7.0	ppt	50(5a)	To form (cloth) by interlacing strands (as of yarn).	0.0666666666666667	0.7963	0.0063	no_cond	0.43333351698654465	4.25386820468977	6.6153279887011776	5.434598096695474	0.43333351698654465	4.25386820468977	6.6153279887011776	5.434598096695474	12.129544684600505
kanishka_GlossBERT	delta	weave	weaved	7.0	woven	17.0	ppt	50(5b)	To interlace (threads) into cloth.	4.16666666666667	0.0412	0.0094	prob	0.45820818925037815	6.393592065375088	5.578765927369237	5.986178996372162	0.45820818925037815	6.393592065375088	5.578765927369237	5.986178996372162	12.324203952218934
kanishka_GlossBERT	delta	weave	weaved	7.0	woven	9.0	ppt	50(8a)	To produce by elaborately combining elements. To contrive.	0.25	0.6171	0.0068	no_cond	0.42938888370169004	5.5032120814240155	5.879277888981269	5.691244985202642	0.42938888370169004	5.5032120814240155	5.879277888981269	5.691244985202642	12.787539600494616
kanishka_GlossBERT	delta	weave	weaved	18.0	woven	20.0	ppt	50(8c)	To introduce as an appopriate element. To work in. Usually used with in or into.	0.105263157894737	0.7456	0.0	no_cond	0.5307426072180772	4.984954817900944	4.172322625324049	4.578638721612497	0.5307426072180772	4.984954817900944	4.172322625324049	4.578638721612497	13.03583241430786
kanishka_GlossBERT	delta	weave	weaved	65.0	wove	16.0	pst	50(3a)	To move in a devious, winding, or zigzag course especially to avoid obstacles.	29.641975308642	0.0	0.0	prob	0.5221862217087246	6.740235344721987	5.1956497540021065	5.967942549362046	0.5221862217087246	6.740235344721987	5.1956497540021065	5.967942549362046	13.541681629458557
kanishka_GlossBERT	delta	weave	weaved	11.0	wove	12.0	pst	50(8a)	To produce by elaborately combining elements. To contrive.	0.0434782608695652	0.8348	0.0002	no_cond	0.5258458237419618	5.188899527280893	4.759531781640107	4.9742156544605	0.5258458237419618	5.188899527280893	4.759531781640107	4.9742156544605	14.4963478807277
kanishka_GlossBERT	delta	weave	weaved	6.0	wove	15.0	pst	50(8b)	To unite in a coherent whole.	3.85714285714286	0.0495	0.0207	prob	0.5317360393340413	4.7972651389430405	4.309693622203834	4.553479380573437	0.5317360393340413	4.309693622203834	4.7972651389430405	4.553479380573437	12.363511917249092
kanishka_GlossBERT	delta	weave	weaved	5.0	wove	23.0	pst	50(8c)	To introduce as an appopriate element. To work in. Usually used with in or into.	11.5714285714286	0.0007	0.0515	cat	0.5426671680900658	4.474624446668547	4.276820542881995	4.375722494775271	0.5426671680900658	4.276820542881995	4.474624446668547	4.375722494775271	9.86351807824943
kanishka_GlossBERT	delta	wet	wetted	30.0	wet	14.0	pst	51(4a)	To make wet.	5.81818181818182	0.0159	0.0	prob	0.34852960931533494	5.840834925657708	4.689621333051595	5.265228129354652	0.34852960931533494	5.840834925657708	4.689621333051595	5.265228129354652	8.983099033623104
kanishka_GlossBERT	delta	wet	wetted	6.0	wet	24.0	pst	51(5a)	"To urinate in or on. ""wet his pants"""	10.8	0.001	0.0237	prob	0.36596539772032516	4.474933703846639	7.621779938013049	6.048356820929843	0.36596539772032516	4.474933703846639	7.621779938013049	6.048356820929843	9.97140475005554
kanishka_GlossBERT	delta	write	wrote	70.0	written	75.0	ppt	54(5b)	"To be the author of. To compose. ""writes poems and essays"" To compose in musical form. ""write a string quartet"""	0.172413793103448	0.678	0.0	no_cond	0.23395795015888052	2.352797292806947	2.758054428545691	2.555425860676319	0.2335017826324054	2.554577571726862	2.5961881202023447	2.5753828459646035	3.3671678980291038
kanishka_GlossBERT	delta	write	wrote	21.0	written	7.0	ppt	54(6a)	To make a permanent impression of.	7.0	0.0082	0.0102	prob	0.28986070619291276	2.3250776095383108	3.4073074558611616	2.866192532699736	0.28986070619291276	2.3250776095383108	3.4073074558611616	2.866192532699736	3.5269012064522305
kanishka_GlossBERT	orig	begin	began	16.0	begun	20.0	ppt	2(1a)	"To do the first part of an action. To go into the first part of a process. To start. ""Began by introducing herself"" ""will have to begin again"""	0.444444444444444	0.505	0.0	no_cond	0.12302520333533279	19.217693595573927	13.496509433335858	16.357101514454893	0.023798158621334095	18.16482940658215	12.356885621890877	15.260857514236513	15.54945845426915
kanishka_GlossBERT	orig	begin	began	76.0	begun	64.0	ppt	2(4a)	"To set about the activity of. To start. ""They began the lecture at 10:00."" ""have already begun construction"""	1.02857142857143	0.3105	0.0	no_cond	0.116763305826694	16.890195581190568	15.089477179596434	15.989836380393502	0.008260459343575603	17.136942258325217	16.333482596027956	16.735212427176585	17.04599436798848
kanishka_GlossBERT	orig	begin	began	8.0	begun	14.0	ppt	2(5a)	"To bring into being. To found. ""credited with beginning the movement"" ""In 1819, he married the daughter of É chief and began a dynasty that would last for nearly 200 years."""	1.63636363636364	0.2008	0.0036	no_cond	0.07451741871107977	12.36222928470746	14.282424306229622	13.322326795468541	0.01016246206958898	11.430943229605319	15.616833874927226	13.523888552266271	15.106820019631813
kanishka_GlossBERT	orig	bid	bidden	1.0	bid	41.0	ppt	3(3a)	"To offer (a price) whether for payment or acceptance. ""The contractor bid $10,000 less than his nearest competitor."""	38.0952380952381	0.0	1.0	cat	0.09382909891032376	17.976641384054524	23.716100470554036	20.846370927304278	-0.06128032703383985	0.0	23.96064260481385	11.980321302406924	23.82758021680253
kanishka_GlossBERT	orig	bid	bidden	57.0	bid	25.0	ppt	3(4a)	"To issue an order to. To tell. ""did as I was bid"""	12.4878048780488	0.0004	0.0	prob	0.15940487519278235	17.92360151379934	24.290944796146768	21.107273154973054	0.16623546535233577	16.59195121653395	26.561804569158248	21.5768778928461	22.417058777772592
kanishka_GlossBERT	orig	bid	bidden	17.0	bid	0.0	ppt	3(4b)	"To request to come. To invite. ""were bidden to the wedding"""	17.0	0.0	1.0	cat	0.1501861559548212	13.396518961396469	0.0	6.698259480698234		14.080120718750749			14.080120718750749
kanishka_GlossBERT	orig	bid	bidden	10.0	bid	10.0	ppt	3(5a)	"To give expression to. ""bade a tearful farewell"""	0.0	1.0	0.0004	no_cond	0.16946482673118218	17.02261928482488	8.316420440210468	12.669519862517674	0.0782376547494419	14.801944774638994	18.47574679918787	16.638845786913432	19.122705529973842
kanishka_GlossBERT	orig	bid	bid	16.0	bade	0.0	pst	3(3a)	"To offer (a price) whether for payment or acceptance. ""The contractor bid $10,000 less than his nearest competitor."""	16.0	0.0001	1.0	cat	0.39295520397135925	18.33862623590502	0.0	9.16931311795251		22.637492300540508			22.637492300540508
kanishka_GlossBERT	orig	bid	bid	25.0	bade	67.0	pst	3(4a)	"To issue an order to. To tell. ""did as I was bid"""	19.1739130434783	0.0	0.0	prob	0.19271494363573033	12.840425998975817	17.746383196231697	15.293404597603757	0.19271494363573033	17.746383196231697	12.840425998975817	15.293404597603757	16.77708347221153
kanishka_GlossBERT	orig	bid	bid	33.0	bade	27.0	pst	3(5a)	"To give expression to. ""bade a tearful farewell"""	0.6	0.4386	0.0	no_cond	0.14492212259619291	20.18678670437859	13.874776630856534	17.03078166761756	0.14492212259619291	20.18678670437859	13.874776630856534	17.03078166761756	20.74926508066613
kanishka_GlossBERT	orig	break	broke	19.0	broken	7.0	ppt	4(10b)	"To become inoperative because of damage, wear, or strain. ""The pump broke."""	5.53846153846154	0.0186	0.0098	prob	0.1530379508110791	17.28915628918507	10.93289568577737	14.11102598748122	0.08197713856453546	15.92141514399814	22.607973285170605	19.264694214584374	19.137778687188202
kanishka_GlossBERT	orig	break	broke	9.0	broken	14.0	ppt	4(17a)	"To separate into parts with suddenness or violence. ""broke the plate"" ""Break the chocolate bar in half."""	1.08695652173913	0.2971	0.0015	no_cond	0.065030852166377	21.567818709117056	16.935658132466408	19.25173842079173	0.04692536817911395	21.932722155325447	16.74486785824381	19.33879500678463	20.333715514303094
kanishka_GlossBERT	orig	break	broke	5.0	broken	20.0	ppt	4(18a)	"To violate. To transgress. ""break the law"" ""break a promise"" ""breaking conventions"""	9.0	0.0027	0.0502	cat	0.11241744901760414	13.168599507296049	12.17529023042155	12.6719448688588	0.023007358577295266	13.675197325955082	14.56419519483373	14.119696260394406	15.138978515233402
kanishka_GlossBERT	orig	break	broke	7.0	broken	13.0	ppt	4(26a)	"To split into smaller units, parts, or processes. To divide. ""break the grammar lesson into digestible chunks."" ""break a word at the end of a line"""	1.8	0.1797	0.0083	no_cond	0.04803855294314258	22.831644297049227	21.095230437433965	21.963437367241596	0.0457050154772848	18.06792008476314	24.244786156133937	21.15635312044854	24.680074640331505
kanishka_GlossBERT	orig	break	broke	9.0	broken	6.0	ppt	4(29a)	"To exceed. To surpass. ""break the record"""	0.6	0.4386	0.0169	no_cond	0.17117601418862963	13.727156505572056	11.846021200543627	12.786588853057841	0.022459063169531262	14.16812662528944	12.363339736751966	13.265733181020703	14.791065671549637
kanishka_GlossBERT	orig	break	broke	9.0	broken	8.0	ppt	4(7a)	"To end a relationship, connection, or agreement; usually used with with or from. ""break with tradition"" ""broke with the leadership"""	0.0588235294117647	0.8084	0.0027	no_cond	0.1683614870338542	18.801897870195436	20.371151873310147	19.586524871752793	0.011147995534598418	22.2633954105326	26.033053078538813	24.148224244535704	25.901822459642286
kanishka_GlossBERT	orig	bring	brung	34.0	brought	31.0	pst	5(3a)	"To convey, lead, carry, or cause to come along with one toward the place from which the action is being regarded. ""brought a bottle of wine to the party"""	0.138461538461538	0.7098	0.0	no_cond	0.251190881993173	12.021091917718683	20.243442617943998	16.13226726783134	0.251190881993173	12.021091917718683	20.243442617943998	16.13226726783134	22.720171679123112
kanishka_GlossBERT	orig	bring	brung	55.0	brought	14.0	pst	5(3e)	"(Dialect) To escort. To accompany. ""May I bring you home?"""	24.3623188405797	0.0	0.0001	prob	0.32689299781072456	12.491118341959863	20.042632276714517	16.26687530933719	0.32689299781072456	12.491118341959863	20.042632276714517	16.26687530933719	19.05660582470451
kanishka_GlossBERT	orig	bring	brung	8.0	brought	39.0	pst	5(4a)	"To cause to exist or occur. Such as: To be the occasion of. ""Winter brings snow."" To result in. ""The drug brought immediate relief."" ""brought tears to her eyes"" To institute. ""bring legal action"" To adduce. ""bring an argument"""	20.4468085106383	0.0	0.0056	prob	0.10043156151641665	17.552931264670406	19.723436201727583	18.638183733198993	0.13083055949845268	10.895849374218704	19.90847907173765	15.402164222978175	21.01735990647519
kanishka_GlossBERT	orig	bring	brung	3.0	brought	16.0	pst	5(7a)	Phrases: bring forth, bring forward, bring home, bring to account, bring to bear, bring to book, bring to light, bring to mind, bring to terms	8.89473684210526	0.0029	0.2297	cat	0.13957342042064025	13.057235614909116	21.85817420347651	17.457704909192813	0.17447367043878248	9.883655077248173	21.547473660334383	15.715564368791277	23.83365439924367
kanishka_GlossBERT	orig	burn	burnt	12.0	burned	18.0	ppt	6(10b)	"To subject to misfortune, mistreatment, or deception. Often used in passive. ""has been burned in love"""	1.2	0.2733	0.0001	no_cond	0.045039328536532024	12.609990637942516	13.557210606743716	13.083600622343116	0.06293617499780411	12.0639442680043	13.194163651109257	12.629053959556778	14.100369508551271
kanishka_GlossBERT	orig	burn	burnt	47.0	burned	39.0	ppt	6(7a)	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the trash"""	0.744186046511628	0.3883	0.0	no_cond	0.07621630864184221	16.272140879777787	14.127299226689825	15.199720053233806	0.030437331989044858	17.047643525231862	15.25112499127387	16.149384258252866	17.000211810118685
kanishka_GlossBERT	orig	burn	burnt	15.0	burned	6.0	ppt	6(7b)	"To use as fuel. ""This furnace burns gas"""	3.85714285714286	0.0495	0.0207	prob	0.1066861519096401	6.523494205619439	14.19845105451202	10.36097263006573	0.03692414792447726	14.034907728841258	12.845552577973335	13.440230153407295	14.857895337156073
kanishka_GlossBERT	orig	burn	burnt	5.0	burned	11.0	ppt	6(9a)	"To injure or damage by or as if by exposure to fire, heat, or radiation. To scorch. ""burned his hand"""	2.25	0.1336	0.0434	no_cond	0.11394285725899525	15.06118925515589	16.191119775017857	15.626154515086874	0.07760317615208387	17.534610477975622	16.288159122405904	16.911384800190763	19.135744861459546
kanishka_GlossBERT	orig	burn	burnt	6.0	burned	12.0	pst	6(3a)	"To undergo alteration or destruction by the action of fire or heat. ""The house burned down."" ""The potatoes burned to a crisp."""	2.0	0.1573	0.0191	no_cond	0.1451196411600022	13.91976186126169	12.41818281907897	13.168972340170331	0.06441989625220022	12.549736886254317	14.79800264818241	13.673869767218363	15.967798869069393
kanishka_GlossBERT	orig	burn	burnt	39.0	burned	50.0	pst	6(7a)	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the trash"""	1.35955056179775	0.2436	0.0	no_cond	0.07687529288494398	14.329262044018087	12.76711143867942	13.548186741348754	0.04309386743481069	13.62363490178423	14.39946069808997	14.0115477999371	14.899341913738242
kanishka_GlossBERT	orig	burn	burnt	20.0	burned	3.0	pst	6(9a)	"To injure or damage by or as if by exposure to fire, heat, or radiation. To scorch. ""burned his hand"""	12.5652173913043	0.0004	0.2333	cat	0.04613400999795659	14.42878769201537	10.103085272260623	12.265936482137995	0.11986990643584101	13.552208126488946	13.418627722982455	13.4854179247357	14.849299160391826
kanishka_GlossBERT	orig	creep	creeped	3.0	crept	25.0	ppt	7(2a)	"To go very slowly. ""The hours crept by."""	17.2857142857143	0.0	0.2364	cat	0.1884449578137358	17.202346188069146	12.852223350212837	15.02728476914099	-0.019630998069979207	5.928371981798224	17.251615236099354	11.58999360894879	16.91893176483746
kanishka_GlossBERT	orig	creep	creeped	10.0	crept	63.0	ppt	7(2c)	"To enter or advance gradually so as to be almost unnoticed. ""Age creeps up on us."" ""A note of irritation crept into her voice."""	38.4794520547945	0.0	0.0014	prob	0.19494367466583395	0.0	12.3503677762693	6.17518388813465	0.14736762530398223	11.427079885236854	11.43139316949848	11.429236527367667	12.529933153478291
kanishka_GlossBERT	orig	creep	creeped	72.0	crept	0.0	ppt	7(6a)	"To cause (someone) to have an uncomfortable feeling of nervousness or hear. To give (someone) the creeps. ""That guy really creeps me out."" ""I felt creeped out being alone in the office at night."""	72.0	0.0	1.0	cat	0.10718242614122232	12.033546860966524	11.55513963694113	11.794343248953826		13.383312404330828			13.383312404330828
kanishka_GlossBERT	orig	creep	creeped	2.0	crept	32.0	pst	7(2a)	"To go very slowly. ""The hours crept by."""	26.4705882352941	0.0	0.4925	cat	0.04936803843923336	16.324257035152474	13.906467803710175	15.115362419431325	0.005940049319000793	6.187533151195781	16.989307738620333	11.588420444908056	17.013967157087006
kanishka_GlossBERT	orig	creep	creeped	4.0	crept	32.0	pst	7(2b)	"To go timidly or cautiously so as to escape notice. ""She crept away from the festive scene."""	21.7777777777778	0.0	0.1145	cat	0.07349007939293951	13.513693334299063	16.570732593736164	15.042212964017613	0.034393640501321834	9.618387506956273	17.331005111478113	13.474696309217194	17.469777883545838
kanishka_GlossBERT	orig	creep	creeped	6.0	crept	36.0	pst	7(2c)	"To enter or advance gradually so as to be almost unnoticed. ""Age creeps up on us."" ""A note of irritation crept into her voice."""	21.4285714285714	0.0	0.0258	prob	0.0381938907172297	13.325665738056793	13.363017012699617	13.344341375378205	0.10796301606086646	12.397754071444702	13.203703520114534	12.800728795779618	14.136967719050228
